State,Week,Salesforce,Email,Website,TV,Meta,Instagram,Influencer,Year,Month,Quarter,Week_Number,Month_End,Quarter_End,Festival,Holiday,Sales
Maharashtra,2023-10-02,3392,17953,103606,369,2814937,1758971,41,2023,10,4,40,False,False,1,1,1432
Maharashtra,2023-10-09,801,24796,161534,204,2886019,663800,38,2023,10,4,41,False,False,1,1,1385
Maharashtra,2023-10-16,1624,46814,98302,604,3825153,1272257,11,2023,10,4,42,False,False,1,1,1321
Maharashtra,2023-10-23,2830,22782,49390,129,2889356,1849488,19,2023,10,4,43,False,False,1,1,1331
Maharashtra,2023-10-30,940,43180,21052,596,254864,1306806,40,2023,10,4,44,True,False,1,1,1431
Maharashtra,2023-11-06,2787,57814,181956,462,3422283,2247131,44,2023,11,4,45,False,False,1,1,1396
Maharashtra,2023-11-13,3060,60728,149121,657,1749444,504264,30,2023,11,4,46,False,False,1,1,1359
Maharashtra,2023-11-20,2814,37428,40673,766,193344,550326,12,2023,11,4,47,False,False,1,1,1329
Maharashtra,2023-11-27,1553,46564,26048,499,2383539,1060899,20,2023,11,4,48,True,False,1,1,1381
Maharashtra,2023-12-04,548,59084,35945,513,814318,1004190,40,2023,12,4,49,False,False,1,1,1504
Maharashtra,2023-12-11,3604,51032,80273,456,1757347,2372128,30,2023,12,4,50,False,False,1,1,1543
Maharashtra,2023-12-18,1628,21435,158288,379,1968819,2516188,11,2023,12,4,51,False,False,1,1,1560
Maharashtra,2023-12-25,3313,11227,41448,187,444998,1426828,16,2023,12,4,52,True,True,1,1,1874
Maharashtra,2024-01-01,1176,10180,159512,148,3426075,1519224,11,2024,1,1,1,False,False,1,1,1535
Maharashtra,2024-01-08,1051,56828,13137,614,2119740,938107,24,2024,1,1,2,False,False,1,1,1405
Maharashtra,2024-01-15,3219,37017,145185,744,3866049,1591614,22,2024,1,1,3,False,False,1,1,1378
Maharashtra,2024-01-22,3788,21217,63408,163,1945041,2072203,27,2024,1,1,4,False,False,1,1,1373
Maharashtra,2024-01-29,3510,24208,184928,347,2444296,2116067,46,2024,1,1,5,True,False,1,1,1404
Maharashtra,2024-02-05,3124,20326,98072,537,3279384,2794601,32,2024,2,1,6,False,False,0,0,1319
Maharashtra,2024-02-12,1347,51956,61280,601,974593,1718361,28,2024,2,1,7,False,False,0,0,1372
Maharashtra,2024-02-19,3694,40435,56331,622,3650411,1064555,19,2024,2,1,8,False,False,0,0,1354
Maharashtra,2024-02-26,2830,56668,160936,595,868804,319483,32,2024,2,1,9,True,False,0,0,1369
Maharashtra,2024-03-04,1084,21547,85017,184,3984438,2021140,46,2024,3,1,10,False,False,0,0,1337
Maharashtra,2024-03-11,934,31932,75884,297,2615465,2340502,3,2024,3,1,11,False,False,0,0,1348
Maharashtra,2024-03-18,3547,10601,144632,443,2152028,1648224,19,2024,3,1,12,False,False,0,0,1328
Maharashtra,2024-03-25,1448,62259,109102,169,966665,2667644,4,2024,3,1,13,True,True,0,0,1578
Maharashtra,2024-04-01,3176,34321,131760,358,2345321,1000139,11,2024,4,2,14,False,False,0,0,1443
Maharashtra,2024-04-08,968,36824,92651,387,2283856,274617,4,2024,4,2,15,False,False,0,0,1327
Maharashtra,2024-04-15,1467,28350,24268,785,3937521,1870419,30,2024,4,2,16,False,False,0,0,1312
Maharashtra,2024-04-22,1478,19672,13848,340,3365678,461678,40,2024,4,2,17,False,False,0,0,1338
Maharashtra,2024-04-29,1468,60864,19806,780,2014312,359486,46,2024,4,2,18,True,False,0,0,1422
Maharashtra,2024-05-06,2856,32929,115744,598,1656907,2059836,12,2024,5,2,19,False,False,0,0,1377
Maharashtra,2024-05-13,3699,44225,104841,593,1646435,1323464,35,2024,5,2,20,False,False,0,0,1377
Maharashtra,2024-05-20,3684,5467,146753,680,1613332,1791512,17,2024,5,2,21,False,False,0,0,1353
Maharashtra,2024-05-27,3091,19976,173120,694,212163,2185710,17,2024,5,2,22,True,False,0,0,1417
Maharashtra,2024-06-03,1192,52083,44080,276,298777,1180686,30,2024,6,2,23,False,False,0,0,1359
Maharashtra,2024-06-10,3862,8539,184347,411,3045417,1809692,33,2024,6,2,24,False,False,0,0,1349
Maharashtra,2024-06-17,2388,9366,179753,483,1135684,1612012,28,2024,6,2,25,False,False,0,0,1346
Maharashtra,2024-06-24,2401,52438,123176,785,1739347,1724214,6,2024,6,2,26,True,True,0,0,1612
Maharashtra,2024-07-01,2948,21971,107848,155,2841056,2063588,20,2024,7,3,27,False,False,0,0,1447
Maharashtra,2024-07-08,3187,19851,44457,448,2492812,1174812,16,2024,7,3,28,False,False,0,0,1383
Maharashtra,2024-07-15,3835,37571,44740,272,1543902,1516320,3,2024,7,3,29,False,False,0,0,1336
Maharashtra,2024-07-22,2529,15051,16144,267,3049308,1754830,4,2024,7,3,30,False,False,0,0,1293
Maharashtra,2024-07-29,2627,5812,128553,640,767867,513798,24,2024,7,3,31,True,False,0,0,1384
Maharashtra,2024-08-05,3104,3470,90419,262,1974937,710280,6,2024,8,3,32,False,False,1,1,1339
Maharashtra,2024-08-12,1377,8022,47192,662,566147,374128,36,2024,8,3,33,False,False,1,1,1344
Maharashtra,2024-08-19,1563,12838,36785,796,2201404,672961,4,2024,8,3,34,False,False,1,1,1383
Maharashtra,2024-08-26,2681,45524,24184,649,525004,1335739,12,2024,8,3,35,True,False,1,1,1396
Maharashtra,2024-09-02,705,21315,127659,241,3775604,2708331,48,2024,9,3,36,False,False,0,0,1374
Maharashtra,2024-09-09,1608,7563,135608,222,2691072,2667779,35,2024,9,3,37,False,False,0,0,1381
Maharashtra,2024-09-16,3008,4076,125988,422,1102524,2227368,28,2024,9,3,38,False,False,0,0,1357
Maharashtra,2024-09-23,3916,32206,32635,497,2512467,1663008,3,2024,9,3,39,False,False,0,0,1391
Maharashtra,2024-09-30,2308,54280,20211,651,1503952,685347,4,2024,9,3,40,True,True,0,0,1603
Maharashtra,2024-10-07,1886,23792,31833,411,2151120,1113820,44,2024,10,4,41,False,False,1,1,1442
Maharashtra,2024-10-14,2030,7081,147486,240,802598,2236801,40,2024,10,4,42,False,False,1,1,1359
Maharashtra,2024-10-21,2892,17067,145398,795,2081252,2628760,46,2024,10,4,43,False,False,1,1,1344
Maharashtra,2024-10-28,2396,33561,65633,736,570028,2776811,40,2024,10,4,44,True,False,1,1,1420
Maharashtra,2024-11-04,561,14676,22691,568,748044,1197515,3,2024,11,4,45,False,False,1,1,1379
Maharashtra,2024-11-11,2377,62692,70096,595,2402593,1467204,40,2024,11,4,46,False,False,1,1,1364
Maharashtra,2024-11-18,1888,49616,157910,756,2082320,1529171,24,2024,11,4,47,False,False,1,1,1379
Maharashtra,2024-11-25,2947,24150,38499,446,1287369,282795,35,2024,11,4,48,True,False,1,1,1421
Maharashtra,2024-12-02,3561,61054,155470,225,390160,448604,22,2024,12,4,49,False,False,1,1,1495
Maharashtra,2024-12-09,3868,22961,95828,536,1786296,252444,35,2024,12,4,50,False,False,1,1,1603
Maharashtra,2024-12-16,2628,11721,38137,430,3715297,2157328,41,2024,12,4,51,False,False,1,1,1590
Maharashtra,2024-12-23,1755,60248,180153,665,2878990,745406,48,2024,12,4,52,False,False,1,1,1559
Maharashtra,2024-12-30,2043,61548,105694,646,382825,2055233,27,2024,12,4,1,True,True,1,1,1867
Maharashtra,2025-01-06,1100,22209,133142,444,3761483,1160760,16,2025,1,1,2,False,False,1,1,1496
Maharashtra,2025-01-13,3774,39361,30115,374,1786355,2313760,30,2025,1,1,3,False,False,1,1,1417
Maharashtra,2025-01-20,3462,13736,79398,411,2371057,445937,25,2025,1,1,4,False,False,1,1,1356
Maharashtra,2025-01-27,3486,42212,126156,553,162192,1022926,11,2025,1,1,5,True,False,1,1,1407
Maharashtra,2025-02-03,1635,45160,128448,556,1350728,691659,36,2025,2,1,6,False,False,0,0,1362
Maharashtra,2025-02-10,1614,46363,24076,472,3178817,1328017,6,2025,2,1,7,False,False,0,0,1355
Maharashtra,2025-02-17,3496,37779,121086,484,1429832,1674577,20,2025,2,1,8,False,False,0,0,1317
Maharashtra,2025-02-24,2396,46011,182051,795,798092,591275,35,2025,2,1,9,True,False,0,0,1372
Maharashtra,2025-03-03,2960,36947,153720,297,508137,1963576,44,2025,3,1,10,False,False,0,0,1362
Maharashtra,2025-03-10,2204,53044,50025,244,3711678,2782318,30,2025,3,1,11,False,False,0,0,1364
Maharashtra,2025-03-17,2038,14118,176339,665,3281379,247123,48,2025,3,1,12,False,False,0,0,1363
Maharashtra,2025-03-24,2705,32595,135174,756,328873,364884,41,2025,3,1,13,False,False,0,0,1333
Maharashtra,2025-03-31,3342,28516,23003,537,3712860,2748494,12,2025,3,1,14,True,True,0,0,1627
Maharashtra,2025-04-07,1656,35628,35788,398,3311824,1914084,41,2025,4,2,15,False,False,0,0,1425
Maharashtra,2025-04-14,3328,11838,177889,361,1542097,2658859,17,2025,4,2,16,False,False,0,0,1353
Maharashtra,2025-04-21,1339,22888,50360,443,2681489,2068868,32,2025,4,2,17,False,False,0,0,1321
Maharashtra,2025-04-28,1897,61212,30139,163,1150524,2102073,11,2025,4,2,18,True,False,0,0,1424
Maharashtra,2025-05-05,3692,9598,93609,483,1118984,562089,27,2025,5,2,19,False,False,0,0,1382
Maharashtra,2025-05-12,3840,41827,106988,308,2903699,1536556,33,2025,5,2,20,False,False,0,0,1370
Maharashtra,2025-05-19,3732,43609,115499,305,937291,1133369,44,2025,5,2,21,False,False,0,0,1386
Maharashtra,2025-05-26,1592,32051,130868,504,1523884,2422140,46,2025,5,2,22,True,False,0,0,1500
Maharashtra,2025-06-02,3449,5243,191796,776,1533483,246683,40,2025,6,2,23,False,False,0,0,1359
Maharashtra,2025-06-09,3776,5288,148856,265,736992,177995,28,2025,6,2,24,False,False,0,0,1329
Maharashtra,2025-06-16,3924,19958,17444,740,3341067,1659785,43,2025,6,2,25,False,False,0,0,1326
Maharashtra,2025-06-23,553,9432,28672,476,2747488,2798660,8,2025,6,2,26,False,False,0,0,1306
Maharashtra,2025-06-30,3102,8928,12856,782,3469913,2866070,48,2025,6,2,27,True,True,0,0,1582
Maharashtra,2025-07-07,3988,12934,83625,384,2171881,1761435,11,2025,7,3,28,False,False,0,0,1412
Maharashtra,2025-07-14,3172,14795,75585,798,833096,1311043,20,2025,7,3,29,False,False,0,0,1329
Maharashtra,2025-07-21,1300,54179,180091,571,1233321,879084,44,2025,7,3,30,False,False,0,0,1348
Maharashtra,2025-07-28,3164,42035,78414,577,1517240,2852504,35,2025,7,3,31,True,False,0,0,1415
Maharashtra,2025-08-04,849,5048,18292,507,3777132,632259,41,2025,8,3,32,False,False,1,1,1383
Maharashtra,2025-08-11,2171,41411,171184,432,1071966,475371,33,2025,8,3,33,False,False,1,1,1371
Maharashtra,2025-08-18,2684,11512,59440,481,2821436,1526953,30,2025,8,3,34,False,False,1,1,1367
Maharashtra,2025-08-25,2086,28800,176336,700,630947,1208033,11,2025,8,3,35,True,False,1,1,1400
Maharashtra,2025-09-01,2944,5512,151580,660,3830950,1492459,48,2025,9,3,36,False,False,0,0,1419
Maharashtra,2025-09-08,1324,8681,170590,144,2642366,2610208,32,2025,9,3,37,False,False,0,0,1376
Maharashtra,2025-09-15,2614,11260,159694,595,1813812,870520,33,2025,9,3,38,False,False,0,0,1308
Maharashtra,2025-09-22,2750,29548,38457,689,1488144,2540667,22,2025,9,3,39,False,False,0,0,1302
Maharashtra,2025-09-29,2710,31355,125011,628,1521489,710766,46,2025,9,3,40,True,True,0,0,1564
Maharashtra,2025-10-06,1497,24646,86649,462,1025473,1018523,24,2025,10,4,41,False,False,1,1,1419
Maharashtra,2025-10-13,1555,40907,125476,353,2463246,140254,11,2025,10,4,42,False,False,1,1,1356
Maharashtra,2025-10-20,1387,47004,146462,580,3485432,1995536,11,2025,10,4,43,False,False,1,1,1322
Maharashtra,2025-10-27,2105,47507,102571,574,1086230,2490484,35,2025,10,4,44,True,False,1,1,1450
Maharashtra,2025-11-03,2542,38404,68819,379,3033540,2566713,36,2025,11,4,45,False,False,1,1,1395
Maharashtra,2025-11-10,1755,36369,177008,401,2334147,588849,11,2025,11,4,46,False,False,1,1,1370
Maharashtra,2025-11-17,1923,33086,131652,376,3131243,2238448,35,2025,11,4,47,False,False,1,1,1328
Maharashtra,2025-11-24,1488,17665,171489,156,3115891,516956,48,2025,11,4,48,True,False,1,1,1383
Maharashtra,2025-12-01,1249,32808,55296,148,310512,1857566,27,2025,12,4,49,False,False,1,1,1492
Maharashtra,2025-12-08,2795,3812,163016,182,241476,2061001,48,2025,12,4,50,False,False,1,1,1542
Maharashtra,2025-12-15,3353,61952,70756,412,3674100,547888,9,2025,12,4,51,False,False,1,1,1498
Maharashtra,2025-12-22,1502,25700,95318,470,756840,432131,20,2025,12,4,52,False,False,1,1,1524
Maharashtra,2025-12-29,3510,49182,166988,401,2366995,328902,28,2025,12,4,1,True,True,1,1,1862
Manipur,2023-01-02,544,13424,16704,168,667590,454433,4,2023,1,1,1,False,False,1,1,204
Manipur,2023-01-09,234,7309,12619,60,458194,398002,1,2023,1,1,2,False,False,1,1,253
Manipur,2023-01-16,386,12162,38689,85,40177,99847,5,2023,1,1,3,False,False,1,1,289
Manipur,2023-01-23,110,7073,40601,64,43891,329165,3,2023,1,1,4,False,False,1,1,308
Manipur,2023-01-30,135,2459,14993,72,597421,507075,2,2023,1,1,5,True,False,1,1,334
Manipur,2023-02-06,363,1052,14805,113,789036,171298,4,2023,2,1,6,False,False,0,0,345
Manipur,2023-02-13,454,2503,11724,73,323477,392593,4,2023,2,1,7,False,False,0,0,362
Manipur,2023-02-20,719,13235,3722,74,491867,204247,9,2023,2,1,8,False,False,0,0,342
Manipur,2023-02-27,208,7018,24473,126,819364,185130,5,2023,2,1,9,True,False,0,0,345
Manipur,2023-03-06,751,4944,12792,150,728129,264036,4,2023,3,1,10,False,False,0,0,349
Manipur,2023-03-13,285,6632,36084,59,489030,240032,4,2023,3,1,11,False,False,0,0,353
Manipur,2023-03-20,211,4103,9511,44,585629,326303,6,2023,3,1,12,False,False,0,0,332
Manipur,2023-03-27,644,12278,27702,62,842488,151655,3,2023,3,1,13,True,True,0,0,418
Manipur,2023-04-03,701,13992,22667,113,704222,262935,9,2023,4,2,14,False,False,0,0,394
Manipur,2023-04-10,570,1829,26787,169,384319,402674,4,2023,4,2,15,False,False,0,0,389
Manipur,2023-04-17,193,10258,7218,51,617062,261149,4,2023,4,2,16,False,False,0,0,397
Manipur,2023-04-24,193,5163,21088,34,311287,423152,1,2023,4,2,17,True,False,0,0,341
Manipur,2023-05-01,405,1329,27341,105,808609,97671,9,2023,5,2,18,False,False,0,0,342
Manipur,2023-05-08,451,12965,16164,173,113570,110871,5,2023,5,2,19,False,False,0,0,340
Manipur,2023-05-15,873,1522,37096,109,224406,549085,1,2023,5,2,20,False,False,0,0,325
Manipur,2023-05-22,325,3438,23557,164,325649,306018,2,2023,5,2,21,False,False,0,0,306
Manipur,2023-05-29,253,1039,17010,122,204764,394710,4,2023,5,2,22,True,False,0,0,300
Manipur,2023-06-05,833,6968,4007,32,534848,473357,8,2023,6,2,23,False,False,0,0,329
Manipur,2023-06-12,223,8675,9404,90,633535,115953,1,2023,6,2,24,False,False,0,0,306
Manipur,2023-06-19,125,4964,21482,141,782970,613302,1,2023,6,2,25,False,False,0,0,313
Manipur,2023-06-26,430,1651,18481,102,456171,283172,6,2023,6,2,26,True,True,0,0,375
Manipur,2023-07-03,413,2244,36963,56,556936,563606,5,2023,7,3,27,False,False,0,0,322
Manipur,2023-07-10,582,13114,33610,54,538295,278862,10,2023,7,3,28,False,False,0,0,344
Manipur,2023-07-17,780,11418,9031,125,37862,272154,8,2023,7,3,29,False,False,0,0,349
Manipur,2023-07-24,823,13161,25986,95,630175,389573,7,2023,7,3,30,False,False,0,0,360
Manipur,2023-07-31,327,7759,20612,112,54535,142920,3,2023,7,3,31,True,False,0,0,414
Manipur,2023-08-07,860,7962,6764,82,494839,394539,7,2023,8,3,32,False,False,1,1,373
Manipur,2023-08-14,592,11153,28903,77,874832,619953,6,2023,8,3,33,False,False,1,1,363
Manipur,2023-08-21,158,8901,23857,125,696662,416423,3,2023,8,3,34,False,False,1,1,315
Manipur,2023-08-28,827,6504,6228,29,460441,70179,4,2023,8,3,35,True,False,1,1,309
Manipur,2023-09-04,211,4582,21149,92,302848,448137,10,2023,9,3,36,False,False,0,0,373
Manipur,2023-09-11,558,7157,31481,82,738257,48107,5,2023,9,3,37,False,False,0,0,328
Manipur,2023-09-18,714,1550,15622,142,756551,90219,5,2023,9,3,38,False,False,0,0,307
Manipur,2023-09-25,297,3259,16790,135,344127,199317,8,2023,9,3,39,True,True,0,0,398
Manipur,2023-10-02,313,10508,7118,90,125448,211563,3,2023,10,4,40,False,False,1,1,353
Manipur,2023-10-09,471,12245,10810,66,524077,30136,2,2023,10,4,41,False,False,1,1,311
Manipur,2023-10-16,786,2053,41259,62,567563,38443,10,2023,10,4,42,False,False,1,1,325
Manipur,2023-10-23,277,1988,27135,58,819619,503119,8,2023,10,4,43,False,False,1,1,369
Manipur,2023-10-30,616,1837,9700,68,782711,301694,4,2023,10,4,44,True,False,1,1,345
Manipur,2023-11-06,453,11228,21723,140,227412,148290,10,2023,11,4,45,False,False,1,1,311
Manipur,2023-11-13,191,4839,10355,34,247263,286517,4,2023,11,4,46,False,False,1,1,351
Manipur,2023-11-20,652,5045,20155,31,872478,445147,7,2023,11,4,47,False,False,1,1,356
Manipur,2023-11-27,746,865,8506,107,309541,470065,1,2023,11,4,48,True,False,1,1,336
Manipur,2023-12-04,548,13635,27057,60,420047,201461,7,2023,12,4,49,False,False,1,1,331
Manipur,2023-12-11,240,6472,25151,150,291571,128604,2,2023,12,4,50,False,False,1,1,342
Manipur,2023-12-18,224,11306,27630,138,365405,605525,2,2023,12,4,51,False,False,1,1,360
Manipur,2023-12-25,431,10112,20191,141,508981,408159,8,2023,12,4,52,True,True,1,1,491
Manipur,2024-01-01,494,2585,14010,95,280663,619739,2,2024,1,1,1,False,False,1,1,359
Manipur,2024-01-08,530,11358,12582,92,381812,212629,5,2024,1,1,2,False,False,1,1,340
Manipur,2024-01-15,292,8019,11233,90,331225,94981,9,2024,1,1,3,False,False,1,1,360
Manipur,2024-01-22,490,8737,19633,56,125685,257913,10,2024,1,1,4,False,False,1,1,293
Manipur,2024-01-29,332,3364,20497,111,695824,225365,4,2024,1,1,5,True,False,1,1,364
Manipur,2024-02-05,633,11963,29202,155,783681,461010,1,2024,2,1,6,False,False,0,0,307
Manipur,2024-02-12,718,13091,4855,65,448301,459107,3,2024,2,1,7,False,False,0,0,327
Manipur,2024-02-19,607,6106,13842,36,206928,71071,6,2024,2,1,8,False,False,0,0,339
Manipur,2024-02-26,105,1929,36222,110,575166,381821,3,2024,2,1,9,True,False,0,0,376
Manipur,2024-03-04,869,11988,38677,86,483627,234355,7,2024,3,1,10,False,False,0,0,366
Manipur,2024-03-11,123,12502,39291,145,498025,398161,10,2024,3,1,11,False,False,0,0,295
Manipur,2024-03-18,874,7436,14808,154,534636,263576,7,2024,3,1,12,False,False,0,0,307
Manipur,2024-03-25,129,8402,8175,168,638033,351528,7,2024,3,1,13,True,True,0,0,403
Manipur,2024-04-01,502,3666,10568,85,69231,458881,5,2024,4,2,14,False,False,0,0,356
Manipur,2024-04-08,186,1597,7969,160,118508,204620,2,2024,4,2,15,False,False,0,0,349
Manipur,2024-04-15,178,13257,40219,45,115398,147933,6,2024,4,2,16,False,False,0,0,361
Manipur,2024-04-22,631,7123,37429,82,164893,453008,10,2024,4,2,17,False,False,0,0,367
Manipur,2024-04-29,665,4357,34574,66,851219,598342,7,2024,4,2,18,True,False,0,0,364
Manipur,2024-05-06,196,9920,31408,163,648221,295291,8,2024,5,2,19,False,False,0,0,306
Manipur,2024-05-13,857,1048,16250,116,593190,628652,9,2024,5,2,20,False,False,0,0,322
Manipur,2024-05-20,351,1762,21446,81,622037,139305,4,2024,5,2,21,False,False,0,0,342
Manipur,2024-05-27,350,3927,35784,50,63194,520984,3,2024,5,2,22,True,False,0,0,324
Manipur,2024-06-03,333,6693,34723,143,214186,622899,10,2024,6,2,23,False,False,0,0,354
Manipur,2024-06-10,460,5576,23137,124,702127,208426,5,2024,6,2,24,False,False,0,0,367
Manipur,2024-06-17,241,3191,35632,153,423723,117009,8,2024,6,2,25,False,False,0,0,355
Manipur,2024-06-24,431,5372,16392,92,462176,427647,7,2024,6,2,26,True,True,0,0,343
Manipur,2024-07-01,266,5140,19009,50,665208,551375,1,2024,7,3,27,False,False,0,0,299
Manipur,2024-07-08,144,7677,35712,77,98167,78054,3,2024,7,3,28,False,False,0,0,363
Manipur,2024-07-15,388,8184,17555,119,705865,413715,3,2024,7,3,29,False,False,0,0,325
Manipur,2024-07-22,622,12445,32285,63,606831,552510,2,2024,7,3,30,False,False,0,0,273
Manipur,2024-07-29,692,11430,20568,38,374035,47272,8,2024,7,3,31,True,False,0,0,363
Manipur,2024-08-05,376,4588,14476,149,454455,338627,10,2024,8,3,32,False,False,1,1,353
Manipur,2024-08-12,354,12705,11378,106,97361,74344,10,2024,8,3,33,False,False,1,1,378
Manipur,2024-08-19,711,7626,26581,86,207132,134216,2,2024,8,3,34,False,False,1,1,356
Manipur,2024-08-26,629,3195,21602,109,241953,320782,5,2024,8,3,35,True,False,1,1,371
Manipur,2024-09-02,745,5223,17280,136,772270,225104,2,2024,9,3,36,False,False,0,0,350
Manipur,2024-09-09,802,10565,31931,28,129672,79251,1,2024,9,3,37,False,False,0,0,344
Manipur,2024-09-16,737,11629,2840,92,279758,510047,6,2024,9,3,38,False,False,0,0,395
Manipur,2024-09-23,826,5675,6413,65,145670,150183,9,2024,9,3,39,False,False,0,0,386
Manipur,2024-09-30,425,2796,40503,41,274027,551876,1,2024,9,3,40,True,True,0,0,379
Manipur,2024-10-07,408,3251,28810,33,43919,134398,7,2024,10,4,41,False,False,1,1,363
Manipur,2024-10-14,352,2076,24345,92,264129,340867,0,2024,10,4,42,False,False,1,1,361
Manipur,2024-10-21,285,9993,3377,108,642943,465675,9,2024,10,4,43,False,False,1,1,378
Manipur,2024-10-28,681,7389,26258,102,679662,317147,1,2024,10,4,44,True,False,1,1,349
Manipur,2024-11-04,655,6700,19843,143,353686,279092,4,2024,11,4,45,False,False,1,1,365
Manipur,2024-11-11,722,9636,26315,95,628139,479942,1,2024,11,4,46,False,False,1,1,357
Manipur,2024-11-18,233,11721,4407,114,554697,35090,4,2024,11,4,47,False,False,1,1,402
Manipur,2024-11-25,483,11280,24385,148,793642,525366,4,2024,11,4,48,True,False,1,1,355
Manipur,2024-12-02,275,2523,25452,124,710901,443317,5,2024,12,4,49,False,False,1,1,363
Manipur,2024-12-09,792,8542,14169,162,227644,488437,9,2024,12,4,50,False,False,1,1,379
Manipur,2024-12-16,310,12437,4936,60,529448,281422,10,2024,12,4,51,False,False,1,1,383
Manipur,2024-12-23,215,10992,40885,143,695546,259425,3,2024,12,4,52,False,False,1,1,365
Manipur,2024-12-30,543,5081,30607,130,291735,372295,9,2024,12,4,1,True,True,1,1,399
Manipur,2025-01-06,781,5923,27169,113,516358,414439,4,2025,1,1,2,False,False,1,1,348
Manipur,2025-01-13,810,12539,32869,28,371213,584967,1,2025,1,1,3,False,False,1,1,339
Manipur,2025-01-20,178,1137,29100,107,294290,544130,6,2025,1,1,4,False,False,1,1,324
Manipur,2025-01-27,355,7688,8068,154,202448,60442,7,2025,1,1,5,True,False,1,1,400
Manipur,2025-02-03,222,2243,20627,122,64781,119359,3,2025,2,1,6,False,False,0,0,356
Manipur,2025-02-10,341,12598,37635,28,664872,597863,6,2025,2,1,7,False,False,0,0,376
Manipur,2025-02-17,515,1214,14084,70,722915,261658,4,2025,2,1,8,False,False,0,0,355
Manipur,2025-02-24,320,1010,40910,111,582454,377330,2,2025,2,1,9,True,False,0,0,372
Manipur,2025-03-03,156,5075,5322,147,237499,62084,4,2025,3,1,10,False,False,0,0,351
Manipur,2025-03-10,497,3362,15764,93,50811,90988,4,2025,3,1,11,False,False,0,0,372
Manipur,2025-03-17,145,7290,16529,154,565664,274144,3,2025,3,1,12,False,False,0,0,345
Manipur,2025-03-24,279,4684,27002,145,202927,459829,9,2025,3,1,13,False,False,0,0,357
Manipur,2025-03-31,105,5439,9703,67,496049,492913,4,2025,3,1,14,True,True,0,0,423
Manipur,2025-04-07,171,8213,11782,56,849989,566600,7,2025,4,2,15,False,False,0,0,362
Manipur,2025-04-14,441,8156,28753,161,38737,146611,0,2025,4,2,16,False,False,0,0,344
Manipur,2025-04-21,760,13134,13957,114,519853,149506,3,2025,4,2,17,False,False,0,0,387
Manipur,2025-04-28,701,7092,37257,152,870248,354216,9,2025,4,2,18,True,False,0,0,370
Manipur,2025-05-05,180,8204,36911,163,315813,357246,9,2025,5,2,19,False,False,0,0,366
Manipur,2025-05-12,131,9716,14667,90,719036,50024,10,2025,5,2,20,False,False,0,0,387
Manipur,2025-05-19,365,3017,24749,34,730616,297199,1,2025,5,2,21,False,False,0,0,378
Manipur,2025-05-26,607,9570,15849,161,443635,568385,9,2025,5,2,22,True,False,0,0,374
Manipur,2025-06-02,680,12163,16319,113,292765,126665,3,2025,6,2,23,False,False,0,0,288
Manipur,2025-06-09,738,4930,29078,45,606486,521642,0,2025,6,2,24,False,False,0,0,316
Manipur,2025-06-16,368,3071,14290,106,555342,297238,1,2025,6,2,25,False,False,0,0,256
Manipur,2025-06-23,234,5304,8651,31,435339,343694,8,2025,6,2,26,False,False,0,0,347
Manipur,2025-06-30,124,4357,12957,70,196895,414248,6,2025,6,2,27,True,True,0,0,417
Manipur,2025-07-07,218,8482,39233,79,660452,452883,6,2025,7,3,28,False,False,0,0,391
Manipur,2025-07-14,155,12187,12965,94,212565,411771,9,2025,7,3,29,False,False,0,0,339
Manipur,2025-07-21,767,8632,17062,111,147835,90557,1,2025,7,3,30,False,False,0,0,292
Manipur,2025-07-28,311,2369,27449,151,91458,205792,1,2025,7,3,31,True,False,0,0,329
Manipur,2025-08-04,738,4885,6766,79,409934,536816,10,2025,8,3,32,False,False,1,1,338
Manipur,2025-08-11,530,9867,13323,136,135879,52167,6,2025,8,3,33,False,False,1,1,328
Manipur,2025-08-18,520,5093,9647,166,316851,458587,8,2025,8,3,34,False,False,1,1,341
Manipur,2025-08-25,455,8499,39035,138,238109,341328,5,2025,8,3,35,True,False,1,1,426
Manipur,2025-09-01,736,9930,39363,65,421110,100220,2,2025,9,3,36,False,False,0,0,382
Manipur,2025-09-08,138,5077,32424,127,688205,101906,5,2025,9,3,37,False,False,0,0,377
Manipur,2025-09-15,176,9310,12486,69,413396,618375,10,2025,9,3,38,False,False,0,0,378
Manipur,2025-09-22,430,5994,26963,98,502969,46686,1,2025,9,3,39,False,False,0,0,382
Manipur,2025-09-29,408,2496,28760,121,155198,41563,1,2025,9,3,40,True,True,0,0,404
Manipur,2025-10-06,525,5650,36879,71,129973,38060,4,2025,10,4,41,False,False,1,1,303
Manipur,2025-10-13,673,6566,8921,28,855250,406363,5,2025,10,4,42,False,False,1,1,318
Manipur,2025-10-20,557,731,31661,151,555776,585689,7,2025,10,4,43,False,False,1,1,353
Manipur,2025-10-27,303,12573,10408,135,48013,131396,2,2025,10,4,44,True,False,1,1,329
Manipur,2025-11-03,357,7720,25092,45,509718,507041,10,2025,11,4,45,False,False,1,1,335
Manipur,2025-11-10,684,1182,37266,83,43461,460993,2,2025,11,4,46,False,False,1,1,315
Manipur,2025-11-17,260,12244,5233,66,99830,166325,2,2025,11,4,47,False,False,1,1,357
Manipur,2025-11-24,493,12073,8602,171,348690,70384,10,2025,11,4,48,True,False,1,1,385
Manipur,2025-12-01,519,859,34674,166,586420,321722,4,2025,12,4,49,False,False,1,1,405
